0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
36,59391,start,complain, If you start writing to councillors and start complaining that Sites of Special Scientific Interest are being damaged then broader interests are going to become involved .,8,-1,0,0,1,0,0,1,0,0,0,VVG,1
36,59410,start,strip, He raps down his prospective lines using webbing and rope made from non-renewable resources and starts stripping vegetation from the cracks and ledges on the route .,5,-1,0,1,0,1,0,1,0,0,0,VVG,1
37,61493,start,fix," Once you have got all the battens in place , the hard part is over and you can start fixing the tiles -- a job that is repetitive and boring , at least until you get to the cut bits at corners and edges .",3,7,0,1,0,1,0,1,0,0,0,VVG,1
37,61509,start,lay," The only exception to this method is when you are laying quarry tiles in mortar ; then , having set out the tiles dry , you start laying in one corner of the room , using battens as guides , and work across the room in bays four or five tiles wide .",3,0,0,1,0,1,0,1,0,0,0,VVG,1
37,61587,start,use," Before you can start using the tool , a 13amp plug must be fitted to the rubber-covered lead .",3,2,0,1,0,1,0,0,1,0,0,VVG,1
37,62355,start,leak," When corrosion really takes a hold , the radiators themselves may start to leak , and the overall effect is to reduce the system 's efficiency .",4,-1,0,0,1,0,0,1,0,0,0,VV,0
37,62389,start,rust," However , with time , the galvanised coating will be worn away ( especially if there is a copper pipework in the system ) and the cistern will start to rust .",4,1,0,0,1,0,0,0,0,1,0,VV,0
37,62392,start,rust, The best thing to do when an old galvanised cistern has started to rust is to replace it with a modern plastic type .,4,3,0,0,1,0,0,1,0,0,0,VV,0
38,62944,start,organise," I started organising puppy parties for my clients a few months back , using a good dog trainer to co-ordinate the parties and a local church hall as the venue .",8,14,0,1,0,1,0,0,1,0,0,VVG,1
38,63007,start,work," Among Max 's other hobbies are going for long walks , travelling in the car and sitting on the fax machine , which always gives him a surprise when it starts working .",4,7,0,0,1,0,0,1,0,0,0,VVG,1
38,63326,start,break," The effect of this can be quite shocking , because the body 's reaction is to start breaking down fat stores and tissue in order to produce energy .",5,-1,0,1,0,1,0,1,0,0,0,VVG,1
38,63979,start,come, The next day he starts at one car coming around a bend a little fast .,4,-1,0,0,1,0,0,1,0,0,0,VVG,1
38,64024,start,receive," While this was a general , day-to-day policy for Moby , it was also essential he start to receive some structured contact with his own kind , and begin basic training as soon as they possibly could .",7,-1,0,1,0,1,0,1,0,0,0,VV,0
38,64025,start,grow," So many dog training clubs only take dogs when they are six months old ... well past the steep part of the learning curve and often at an age when male dogs , especially , are starting to grow up ( and become as rebellious and resistant to authority as any human adolescent ! ) .",4,-1,0,0,1,0,0,1,0,0,0,VV,0
40,65910,start,collect," As before , Thomson , who has also put out calls for biographical material on other subjects , including S G Brown , signs himself a Member of the Institution of Electrical Engineers , helping establish credibility with editors unaware of the fact that he started collecting original papers in 1972 .",7,-1,0,1,0,1,0,0,1,0,0,VVG,1
40,66491,start,swing," I detect all kinds of vibrations and illnesses in people , animals and plants simply with an old motor car speedometer cable which starts swinging in my hand .",5,-1,0,0,0,0,1,1,0,0,0,VVG,1
40,66717,start,interpret," This is a major issue , since not only must the control information be interpreted correctly , but the printer must know when the control characters have finished and it should start interpreting the following characters as text again .",9,0,0,1,0,1,0,1,0,0,0,VVG,1
41,68906,start,teach," The grammar schools once provided the necessary culture of learning , as well as specific instruction , for students from under privileged homes , as we see in Judith Grossman 's Her Own Terms , or Anthony Burgess 's autobiographical recollection of reading English at Manchester University in the late thirties ( some twenty years before I started teaching there myself ) .",5,-1,0,0,1,0,0,0,1,0,0,VVG,1
41,69351,start,come," As we know , this agreeable stasis did not continue ; the synthesis started to come apart for reasons which I have tried to explain .",4,-1,0,0,0,0,1,0,1,0,0,VV,0
42,70260,start,look," It still seems to me that the acting critics of poesy are for the most part incapable of looking for more than one thing at a time , having got started about 1913 ( I mean a few of "" em got started about 1913 and a lot have started since ) to look for a certain plainness and directness of speech and simple order of words ; and having about 1918 got started looking for Mr Eliot 's rather more fragile system ( a system excellent for Mr Eliot but not very much use to any one else ) , they now limit their criticism to inquiring whether or no verse conforms to one or other of these manners , thereby often omitting to notice fundamentals , or qualities as important as verbal directness and even more important than "" snap "" .",4,0,0,0,0,0,1,1,0,0,0,VVG,1
43,71731,start,mutter," Television was so quick to join the Yuppie Backlash that there is now a real danger of a Yuppie Backlash Drama Backlash , in which the viewer starts muttering about not being able to switch on the bloody set without seeing a broker being broken .",6,-1,0,0,0,0,1,1,0,0,0,VVG,1
44,72101,start,try," Not much of a claim , more than a year after he started trying to turn the tide ; and one yet to be proven , anyway .",3,-1,0,0,1,0,0,0,1,0,0,VVG,1
45,72419,start,go," Now , without moving your feet from where they are , let the trolley slowly roll away from you until you feel it start to go out of control -- then pull it back .",2,7,0,0,0,0,1,1,0,0,0,VV,0
45,72431,start,get," From Dr Armand Pastor GP Sir , I have started to get an extraordinary amount of patients with minor and sometimes major physical injuries caused by supermarket trolleys - pulled muscles , dislocated cartilages , broken fingers and limbs , ruptured yoghurt , etc .",3,3,0,1,0,1,0,1,0,0,0,VV,0
47,73363,start,write," In 1936 , three years before Aaron Copland , Thomson started writing film scores which were a model of unobtrusive clarity and pertinence , combining American materials to suit documentaries such as The Plow that Broke the Plains and The River with the musique d'ameublement approach of Satie .",5,5,0,1,0,1,0,0,1,0,0,VVG,1
48,73711,start,raise, The society has started raising funds for the campaign .,5,-1,0,1,0,1,0,1,0,0,0,VVG,1
51,74484,start,improve," In other words , the symptoms were at their worst during the hot , dry summers of the early Eighties and started to improve in subsequent wet summers .",7,-1,0,0,0,0,1,0,1,0,0,VV,0
58,76669,start,search," The second bowl -- all feeling of loneliness vanishes ; The third bowl -- I start searching my soul to find five thousand volumes of ancient tomes ; The fourth bowl -- a slight perspiration which washes away all unhappy things ; The fifth bowl -- my bones and muscles all cleansed ; The sixth bowl -- I establish communication with the immortal spirit ; The seventh bowl -- this must not be taken , Already a cool ethereal breeze Emanates from underneath my arms .",6,-1,0,1,0,1,0,1,0,0,0,VVG,1
58,77225,start,come, And the tourists have not started coming yet .,4,-1,0,0,1,0,0,1,0,0,0,VVG,1
58,77241,start,clear," But the authorities in Kampot are already dreaming of an influx of tourists , and have ordered the villagers in Kep to start clearing some of the undergrowth from the villas .",5,-1,0,0,0,0,1,1,0,0,0,VVG,1
60,77926,start,detoxify," She suffered chronic diarrhoea and vomiting as , she says , her body started to detoxify itself .",8,-1,0,0,1,0,0,0,1,0,0,VV,0
64,79037,hate,see," And Prost knows that Honda would hate to see a future employee of Fiat , the owners of Ferrari , win the championship on their doorstep .",3,7,0,0,0,1,0,1,0,0,0,VV,0
65,79310,start,lose, We have started to lose control of things .,4,-1,0,1,0,1,0,1,0,0,0,VV,0
71,81314,start,operate," On this day : Peterborough Cathedral was consecrated , 1238 ; Miles Coverdale 's translation of the Bible was published , 1535 ; William Smith founded the Boys Brigade , Glasgow 1883 ; the first public escalator was opened , Earl 's Court underground station 1911 ; Hitler and Mussolini met at the Brenner Pass , 1940 ; the USSR launched Sputnik 1 , the world 's first artificial satellite , 1957 ; the first transatlantic passenger jet service started operating , 1958 ; USSR 's Lunik III , took the first close-up pictures of the moon , 1959 ; Pope Paul VI visited New York , the first pope to visit America , 1965 .",7,-1,0,0,1,0,0,0,1,0,0,VVG,1
72,81426,start,do, A Labour government would start to do what the Tories should have done in the oil-rich years .,2,5,0,0,1,0,0,0,0,0,1,VV,0
72,81427,start,combat," "" We are going to start to combat the transport congestion and make the investment in communications without which commercial Britain will judder to an expensive and dangerous halt in a very few years .",6,-1,0,0,0,1,0,1,0,0,0,VV,0
72,81449,start,take," "" We seek the power in order to do all that , to stop being spectators and start being negotiators , to take our country off the sidelines and put it in the mainstream of advance where it should rightly be .",4,15,0,1,0,1,0,1,0,0,0,VV,0
72,81861,start,overheat, Her car started to overheat and she stopped on the hard shoulder .,8,-1,0,0,1,0,0,0,1,0,0,VV,0
72,81917,start,include," By February 1985 , he had started to include allegations that Lord Aldington was a war criminal , and had made contact with Count Tolstoy , author of two books on the repatriations .",7,-1,0,0,0,1,0,0,1,0,0,VV,0
75,82332,start,print, Radio Times and TV Times will start to print all terrestrial and satellite television listings .,5,-1,0,0,0,1,0,0,0,1,0,VV,0
76,82805,start,creep," In contrast , at times Durie looked ready to scream , especially when the errors started creeping in during the second set of her 6-2 , 7-6 win over the promising Yayuk Basuki .",5,-1,0,0,0,0,1,0,1,0,0,VVG,1
77,83138,start,combat," Mr Kinnock said : "" We are going to start to combat the transport congestion and make investment in communications without which commercial Britain will judder to an expensive halt in a very few years .",6,-1,0,1,0,1,0,0,1,0,0,VV,0
79,83775,start,reorganise," According to Amersham finance director Bill Ellaby , the purchase of Medi-Physics , which has already started to reorganise its business to eliminate losses before completion of the deal , will have a neutral effect on earnings per share at Amersham this year but a positive effect in 1990/ 1 .",10,-1,0,1,0,1,0,0,0,1,0,VV,0
80,84084,start,buy," ' . Within seconds , the locals started buying the poets round after round of whisky , quoting enthusiastically from MacDiarmid 's work .",3,-1,0,0,0,1,0,0,1,0,0,VVG,1
81,84613,start,take," Within weeks , some parents started taking their children away from the school .",4,-1,0,1,0,1,0,0,1,0,0,VVG,1
81,84618,start,write," After a short period under Mr Nind 's regime , they had started writing their letters backwards .",5,1,0,1,0,1,0,0,1,0,0,VVG,1
81,84664,start,think," Once vice-chancellors start to think the unthinkable , then the issue becomes part of the agenda and it becomes harder to retreat .",5,-1,0,1,1,0,0,1,0,0,0,VV,0
84,85505,start,march," On this day : the Gregorian calendar was adopted in Italy and Spain and today became 15 October 1582 ; Spain declared war on Britain , 1796 ; Italian troops occupied Tripoli , 1911 ; the first air battle took place between German and French aircraft , 1914 ; the Allies landed at Salonika , 1915 ; Sir Arthur Lee presented the estate of Chequers as an official country residence for the Prime Minister , 1917 ; the Locarno Conference met and the great powers guaranteed frontiers and agreed to put disputes to arbitration , 1925 ; unemployed shipyard workers started to march from Jarrow to London , 1936 ; the Cominform ( Communist Information Bureau ) was set up to aid European Communist parties , 1947 ; tea rationing ended in Britain , 1952 .",5,-1,0,0,0,0,1,0,1,0,0,VV,0
