text_id,sent_id,finite_verb,non_finite_verb,sentence,length,lastmention,verb_start,verb_begin,verb_love,verb_hate,argstr_NC,argstr_NP,argstr_PP,tense_pre,tense_pst,tense_fut,tense_cond,verb_POS,target_form
14,22412,start,look," They chuck all these people out of mental hospitals on the excuse that everyone in the community is spontaneously going to start looking after them -- and surprise , surprise , they start turning up on the night shelter circuit .",4,-1,1,0,0,0,0,0,1,1,0,0,0,VVG,1
14,22412,start,turn," They chuck all these people out of mental hospitals on the excuse that everyone in the community is spontaneously going to start looking after them -- and surprise , surprise , they start turning up on the night shelter circuit .",4,-1,1,0,0,0,0,0,1,1,0,0,0,VVG,1
15,22461,start,plan, Time to start planning ahead ; be prepared and follow our garden schedule .,4,-1,1,0,0,0,1,0,0,0,0,0,0,VVG,1
15,22645,start,appear, At about 1.40pm cars started to appear and people were seen walking up the road .,6,-1,1,0,0,0,1,0,0,0,1,0,0,VV,0
15,22647,start,overflow, At 2.45 the car park started overflowing into neighbours ' drives .,8,-1,1,0,0,0,0,0,1,0,1,0,0,VVG,1
15,22848,start,think," Even before autumn sets in , gardeners start thinking about spring and putting in bulbs for next year",5,-1,1,0,0,0,0,0,1,1,0,0,0,VVG,1
15,22855,start,sow, In mild areas and on light soils start sowing hardy annuals .,3,-1,1,0,0,0,0,1,0,1,0,0,0,VVG,1
15,22900,start,take, Now is the time to start taking cuttings of miniature roses .,4,23,1,0,0,0,0,1,0,1,0,0,0,VVG,1
15,22931,start,grow, Mowing can usually be done less regularly during September as the grass starts to grow at a slower rate .,4,-1,1,0,0,0,0,0,1,1,0,0,0,VV,0
15,23049,begin,show, Plums can be harvested as they begin to show colour .,4,-1,0,1,0,0,0,1,0,1,0,0,0,VV,0
15,23172,start,bend, Be ready with thin canes to support hyacinth blooms in particular if they start to bend and droop under their own weight .,4,-1,1,0,0,0,1,0,0,1,0,0,0,VV,0
15,23844,begin,sizzle," Inside was a lighted wick ; as the metal dish warmed up , the nicotine began to sizzle and give off fumes lethal to red spider mite and aphids .",6,-1,0,1,0,0,1,0,0,0,1,0,0,VV,0
15,24009,start,collect, Start collecting our superb free Gardeners ' Manual and month by month it will build into a reference book you will turn to time and time again .,7,-1,1,0,0,0,1,0,0,1,0,0,0,VVG,1
15,24151,start,take," So in this type of garden you 'll need to be doubly vigilant , first ensuring that you keep the soil well fed and watered , then keeping a constant umpiring eye open to make sure that one plant is not starting to take unfair advantage of another .",4,-1,1,0,0,0,0,1,0,0,1,0,0,VV,0
15,24181,love,bask, Frogs love to bask on the surface of dense aquatic vegetation,4,-1,0,0,1,0,0,0,1,1,0,0,0,VV,0
15,24273,begin,grow," By the time the beech hedge begins to grow and shade the border , the leaves will have refuelled their corms and died down .",4,12,0,1,0,0,1,0,0,1,0,0,0,VV,0
15,24368,start,look," Although it can be very tempting to splash out on the first splendid specimen that catches your eye , you might be surprised at what you can find once you really start looking .",4,-1,1,0,0,0,1,0,0,1,0,0,0,VVG,1
15,24446,start,lay," Up in cooler Scottish climes it 's time to start planning for winter and laying good foundations for next year 's displays , says Sid Robertson",3,-1,1,0,0,0,0,1,0,1,0,0,0,VVG,1
15,24584,begin,break," In mild winters apples buds began to break soon after Christmas , leaving them vulnerable to frost damage .",5,-1,0,1,0,0,0,0,1,0,1,0,0,VV,0
15,24659,start,include," Details are in our Television and Radio Guide , starting on p95 , including their phone-in numbers .",7,-1,1,0,0,0,0,1,0,1,0,0,0,VVG,1
15,24686,love,bask, Lazy daisies love to bask in the sun,4,-1,0,0,1,0,0,0,1,1,0,0,0,VV,0
15,25034,start,flower," From April , when spring bulbs , shrubs and herbaceous plants start flowering in earnest , until the summer bedding is dismantled in late September , there should be no problem keeping the garden filled with colour .",6,10,1,0,0,0,0,0,1,1,0,0,0,VVG,1
15,25137,start,make," Variegated plants will start to make more chlorophyll in their leaves in response to restricted sunlight , and so tend to turn green in the shade .",4,-1,1,0,0,0,0,1,0,0,0,1,0,VV,0
15,25138,start,flower, Others need precise daily rations of sunlight that change with the seasons if they are to start flowering at a particular time .,6,-1,1,0,0,0,0,0,1,1,0,0,0,VVG,1
16,25265,start,turn," If the answer is no , then check the speed before starting to turn .",4,2,1,0,0,0,1,0,0,1,0,0,0,VV,0
16,25296,begin,look," If it begins to look doubtful that the site can be reached and the glider is down to 1,000 feet , it is time to select the best possible field within easy reach and to make a safe landing in it .",4,-1,0,1,0,0,1,0,0,1,0,0,0,VV,0
16,25478,start,swing, Even a fairly stable trailer will start to swing if it overtakes or is overtaken by a large truck .,5,1,1,0,0,0,1,0,0,0,0,1,0,VV,0
16,25652,start,swing," If there is a cross wind , there will be a tendency for the glider to start to swing , while if there is a down wind component on take-off , it will take the glider longer to gain enough speed for the controls to become effective .",5,6,1,0,0,0,1,0,0,0,0,1,0,VV,0
16,25657,start,roll, The pilot himself can help anticipate the swing into wind by applying full out-of-wind rudder before he starts to roll .,4,-1,1,0,0,0,1,0,0,1,0,0,0,VV,0
16,25674,start,go," This situation can be prevented by being prepared to release immediately if things start to go wrong , or by being ready to stop the wing coming up suddenly .",2,-1,1,0,0,0,0,0,1,1,0,0,0,VV,0
16,25739,start,swing," Thus hard braking should be avoided , particularly if the glider has started to swing .",5,2,1,0,0,0,1,0,0,0,1,0,0,VV,0
16,25811,start,ascend," Of course , there is a small increase in speed as the climb gets steeper , both because the glider is starting to ascend the arc of a circle and also because of the effects of the wind gradient .",6,-1,1,0,0,0,0,1,0,1,0,0,0,VV,0
16,25832,begin,accelerate," However , as soon as it begins to accelerate smoothly , that movement is no longer necessary , and the control should be moved to get the glider balanced nicely on to the main wheel .",10,-1,0,1,0,0,1,0,0,1,0,0,0,VV,0
16,25892,start,gain," If this happens he will change the angle of climb automatically as the glider starts to gain height , and he will continue to pull it higher for a few seconds even if a power failure has occurred .",4,-1,1,0,0,0,0,1,0,1,0,0,0,VV,0
16,26028,begin,drop," Any time that a wing begins to drop at a stall it is the beginning of a possible spin , but the spin can only develop if the wing is kept stalled and the glider is allowed to continue to yaw .",4,5,0,1,0,0,0,0,1,1,0,0,0,VV,0
16,26098,start,fall, Usually this is because they got ready before the rain started falling and are unable to see that they are not going to stay up unless they wait until the shower has passed .,4,-1,1,0,0,0,1,0,0,0,1,0,0,VVG,1
16,26205,start,keep," Start to circle in a normal turn with about 20 of bank , keeping the yaw string exactly in the middle while you reduce speed very gradually .",4,-1,1,0,0,0,1,0,0,1,0,0,0,VVG,1
16,26278,start,work," If you give yourself a shake , change your seating position slightly , open the clear vision panel for some fresh air , change hands on the stick for a few moments and have a sweet or drink , you can snap out of it and start to work normally again .",4,-1,1,0,0,0,1,0,0,1,0,0,0,VV,0
16,26307,start,get," However , during training , decisions such as when to leave the lift and start to get back to the field are too often taken by the instructor .",3,2,1,0,0,0,1,0,0,1,0,0,0,VV,0
16,26310,start,look," Obviously if you are flying over a bad area , with very few good sized fields , it is necessary to divert towards the best area within range and to start looking seriously for a field at several thousand feet .",4,-1,1,0,0,0,0,0,1,1,0,0,0,VVG,1
16,26444,start,straighten," Pilots should be encouraged to make an assessment during the final turn of how much airbrake they will need as they start to straighten up for the final approach , instead of waiting until the turn is completed at which point it is already too late .",10,-1,1,0,0,0,0,0,1,1,0,0,0,VV,0
16,26514,begin,get, The only safeguard is to maintain the correct position carefully and to release at once if the glider is beginning to get too high in relation to the towplane .,3,-1,0,1,0,0,1,0,0,1,0,0,0,VV,0
16,26522,start,climb," If the towplane gains speed by flying close to the ground , when it noses up to start climbing , the effect of the wind gradient accentuates the climb so that the glider may easily be left flying close to the ground , in or near the wake and below the tug .",5,5,1,0,0,0,1,0,0,1,0,0,0,VVG,1
16,26546,start,climb, Be ready to ease up to stay in position as the tug starts to climb .,5,4,1,0,0,0,1,0,0,1,0,0,0,VV,0
16,26553,start,descend," Everyone is aware of the sensation experienced in a lift as it starts to descend , and in a car when it goes over a humped-back bridge .",7,-1,1,0,0,0,1,0,0,1,0,0,0,VV,0
16,26719,begin,hyperventilate," If the flight gets really "" exciting "" , there is also the possibility the pilot will become so frightened that he will begin to hyperventilate , and this can bring on hypoxia and unconsciousness very quickly .",14,-1,0,1,0,0,1,0,0,1,0,0,0,VV,0
16,26726,start,fall," When the weather is showery , there is always a grave risk of the cloud base lowering to only a few hundred feet , and this can happen within minutes of the rain starting to fall .",4,-1,1,0,0,0,1,0,0,1,0,0,0,VV,0
16,26769,start,fly, This is when the pilots who have been hibernating during the winter months get their gliders out and start flying again .,3,2,1,0,0,0,1,0,0,1,0,0,0,VVG,1
16,26868,start,side-slip," In a field landing , or whenever you are trying for a spot landing ( which , of course , should be on every landing ) , the moment you find that you are having to keep full airbrake on continuously , you should start to side-slip and use up the excess height .",9,2,1,0,0,0,1,0,0,0,1,0,0,VV,0
16,26913,start,look," If you are aiming to go back for a landing , only stay long enough in that thermal to get properly centred before moving off again down to 1500 feet and starting to look for the next bit of lift .",4,-1,1,0,0,0,0,0,1,1,0,0,0,VV,0
16,26932,begin,think," As you gain experience and begin to think about a first cross-country , local soaring provides a golden opportunity to check the compass for large errors and to get some practice at turning on to definite headings .",5,-1,0,1,0,0,0,0,1,1,0,0,0,VV,0
17,27150,start,use," If you do not want a baby , but want your IUD removed , this is best done during a period , and you should immediately start using another method of contraception .",3,7,1,0,0,0,0,1,0,1,0,0,0,VVG,1
17,27743,start,feel," But you 'll start feeling better quite soon ; a more balanced diet , a little more activity , and a positive attitude are all things that give you a sense of well being and vitality .",4,-1,1,0,0,0,1,0,0,0,1,0,0,VVG,1
17,28015,start,dry, The blisters will itch and then start to dry up forming crusts or scabs which will then disappear .,3,-1,1,0,0,0,0,1,0,0,0,1,0,VV,0
17,28185,start,think," During this time the baby develops very quickly , so if you are planning to have a baby you should start thinking about your health a couple of months before hand .",5,-1,1,0,0,0,0,0,1,1,0,0,0,VVG,1
17,28207,begin,lay," These eggs , or nits , hatch out , start feeding and soon begin to lay more eggs .",3,1,0,1,0,0,0,1,0,0,0,0,0,VV,0
17,28860,start,plan, Starting to plan what I need -- who helps with this ?,4,-1,1,0,0,0,1,0,0,1,0,0,0,VV,0
18,29183,begin,surface, It exists largely as a product of the institutions of higher education ( Sarsby 1984 : 132 ) and has only recently begun to surface in policy and practice .,7,-1,0,1,0,0,0,0,1,1,0,0,0,VV,0
18,29674,begin,ask," there has been hardly any research on the police compared with the large output of critical scholarship on industry , commerce , the civil service , the health service and education ... what little direct research there has been on the police has scarcely begun to ask such fundamental questions as what is the police force and what is it doing .",3,-1,0,1,0,0,0,1,0,1,0,0,0,VV,0
